,Content,Location,Username,Retweet-Count,Favorites,Created at
45,@von_lozon He transferred from Jackson State University in Mississippi.,,tierra_baldwin,0,0,2021-06-14 18:44:52
46,"@DeionSanders @CoachMathisJSU 
@datboishawn21 say he is eligible
 Let's Go!!!!! #THEEILOVE JACKSON STATE UNIVERSITY https://t.co/rte8nNZ0NM",,CedrickHull,0,2,2021-06-14 17:21:27
47,@HCWillieSimmons You need a dawg in running back 🤔 I am transferred from Jackson state university! I want to bring back the swac championship to famu,"Mobile, AL",251nfikeyshawn1,0,0,2021-06-14 16:56:43
48,I’m extremely blessed to announce I’ve received my first offer from Jackson State University!!!! @DenmarkDanesFB @CoachEB3 @HKA_Tanalski @DeionSanders @PlayBookAthlete https://t.co/px65ycqWYv,"Alpharetta, GA",GlymphTrey,22,178,2021-06-14 16:54:26
49,"Purchase your ticket to see Jackson State University in the Orange Blossom Classic!

Let’s take a moment to recognize black excellence throughout the years! Walter Payton and Jimmy Smith are JSU alumni who played in the NFL.

#OrangeBlossomClassic2021 https://t.co/cKWWTHdPFy","Miami Gardens, Florida",orangeblossomfc,5,7,2021-06-14 14:10:05
50,Deion Sanders shares HBCU student-athlete stipend gripe https://t.co/b8lBug0hu7 via @247sports,"Washington, DC",Dbandman2,0,0,2021-06-14 13:43:17
51,"""Get Ready"" Marching In - Jackson State Band Camp 2018 https://t.co/nSCZg74fuK via @YouTube   Hello Jackson State University Marching Band.  You all played that song, very well.  That is a great theme song for your school and your band.  The dancers are also always great.",,Porter_Newsreal,0,0,2021-06-14 09:06:23
52,"JSU - Get Ready [HD] https://t.co/XQonmQMvmx via @YouTube   Hello Jackson State University Marching Band.  You all sound great in that video.  Bye for now, and keep up the good work.",,Porter_Newsreal,0,0,2021-06-14 09:02:46
53,Jackson State University - Down Home Blues 2021 https://t.co/BviZRC52OM via @YouTube,"Washington, DC",Dbandman2,0,0,2021-06-13 02:01:45
54,"Jackson State University WR transfer Daylen Baldwin  receives offer from Big Ten Schools
* Baldwin recent on campus workouts at Michigan and Ohio State offered from both Schools
* Honors SWAC 2021 Spring Football First Team Offense &amp; Newcomer of the Year https://t.co/E4JjeDbWDP",Magic City ~ Birmingham ,HBCUSports1,2,19,2021-06-12 23:05:46
55,"You've seen the rest, but we're Thee Best!

JACKSON STATE UNIVERSITY! 

#THEEiLove https://t.co/lecx094hKH","Jackson, MS",1400Klub,3,25,2021-06-12 22:08:01
56,"It's a beautiful day here at Kennesaw State University where our very own Shayne Jackson, boys lacrosse offensive coordinator, and his @PLLCannons take on the @PLLWhipsnakes. #PK4L https://t.co/sRkggH3viz","Atlanta, GA",PaceKnights,0,2,2021-06-12 16:26:59
57,"Countdown HBCU Football, Special teams 
* Jackson State University Tigers *
* Punter:  Lane McGregor 5'10""  190 lbs
*  Pontotoc High School  Mississippi https://t.co/Ik8b7aNaYK",Magic City ~ Birmingham ,HBCUSports1,5,18,2021-06-12 15:45:41
58,Just posted a photo @ Jackson State University https://t.co/8OZSrX694G,DMV,svefirm,0,0,2021-06-12 15:40:21
59,11 days away from the Donte Jackson Elite Skills Camp! Come enjoy a session with the Grambling State University Staff and get a step ahead for next year! https://t.co/iqVCcCOxBC,,gmensbasketball,2,6,2021-06-12 14:38:40
60,"Aight enough gospel, time for some classics. First up Jackson State University “Get Ready” x The Temptations (side note: I swear if JSU had my major I was going there just to be a drum major and do this routine cuz they so cold 🥲) https://t.co/9Afn71UbWC","Houston, TX",_CaptChance,1,5,2021-06-12 04:52:38
61,Follow The Blueprint Radio Show on Facebook to hear this interview from Jackson State University Head Coach Tomekia Reed. Very informative! https://t.co/4gGRGvUjrd,,blueprint_show,0,2,2021-06-12 02:44:11
62,"With a time of 49.25 the Richwoods girls 4x100 relay team of Mariah Cade, Jessy Tran, Jamilah Richardson, Mia Jackson won the state championship on Friday at Eastern Illinois university. https://t.co/R4biTs61QT","Washington, IL",Cemken1,3,31,2021-06-12 01:11:52
63,"Jackson State University Football Student Athlete currently in transfer portal receiving multiple offers
* Kenneth 'IHOP"" Moulton  6'5""  390 lbs
* Louisiana-Monroe
* Lincoln University
* Tuskegee
* Savannah State
* Virginia State
* Chowan https://t.co/tZRXIOtIkE",Magic City ~ Birmingham ,HBCUSports1,0,7,2021-06-12 00:28:38
64,21st stop on the Essential Decisions College Tour Jackson State University to check @DeionSanders and the Tigers out! #BeachBoys #RoadWarriors #DreamChasing #HbcuLove #IBelieve https://t.co/eaDEsDesqN,"Deerfield Beach, FL",DB_BucksFB,11,82,2021-06-11 23:38:44
65,"#JSUAlums - Jerry Kennedy bleeds blue for Jackson State University, and he does not hesitate in making it known. #JacksonianMag https://t.co/95pmFcEslI https://t.co/YrOPHUqy7R","Jackson, MS",JacksonStateU,1,20,2021-06-11 23:23:01
66,"Jackson Paul Sophomore QB, West Nassau High School working out at Appalachian State University Football Camp. https://t.co/8WfqhqodSd",,MarkPer18658176,3,11,2021-06-11 22:48:19
67,I’m blessed to announce I will be furthering my academic and baseball career at Jackson State University 🐅⚾️ #BleedTheeBlue @GoJSUTigersBSB @CoachCrick @T11Coach https://t.co/YQ4zEROIvt,"Mississippi, USA",CamFinn1,27,153,2021-06-11 21:29:37
68,"Ahead of Independence Day celebrations, Jackson State University offering COVID-19 vaccines on Tuesday, June 15 https://t.co/0puup4zrR6","Richland, MS",SouthernLaced,0,0,2021-06-11 20:42:35
69,Meet the Staff: Jasmine (She/They) is our Operations Manger! She has a Master of Management in Management and Organizational Leadership from Pennsylvania State University. Their role is to oversee the operational and organizational functions of Jackson Psych. https://t.co/YEnjxFTET0,,Jackson_Psych,11,62,2021-06-11 18:51:24
70,"Professor Jà Hon Vance was a featured presenter for the Jackson State University Michigan Alumni Chapter Leadership Institute. Professor Vance's presentation was ""Using Transformational Leadership As a Tool to Empower Emerging Leaders in Education."" https://t.co/0whP1cFzoT https://t.co/t2GEX4iovs","Baltimore, Md.",my_bccc,0,2,2021-06-11 18:47:00
71,"This isn’t even fair!! #SonicBoom #TheeILove 🎧 The Scotts - Travis Scott, Kid Cudi | Jackson State University Marchin... https://t.co/btMNGORJhj via @YouTube",ATL,DjCNS,0,0,2021-06-11 18:28:26
72,"Congrats to Jackson Roberson and Cam Walker on signing their NLI to continue playing football at the next level.  Jackson will be attending Elizabeth City State University, and Cam Walker will be attending North Greenville University.  These young men are #RockSolid !! https://t.co/LPUe6vaCp3","Rock Hill,SC",BearcatFBCoach,3,23,2021-06-11 15:10:13
73,"The word delusional is meant for alumni of Jackson State University. The undergrads be chillin on here! But as soon as they cross that stage a delusion comes over them, esp when it comes to Alcorn. 🤣","Durham, NC",TendentiousG,2,8,2021-06-11 11:59:43
74,Jackson State University transfer portal  WR Daylen Baldwin receives offer from Ohio State University Buckeyes https://t.co/VNrSJQwhdF,Magic City ~ Birmingham ,HBCUSports1,4,21,2021-06-11 02:50:35
75,@AkaylebEvans @AkaylebEvans Now that you are through sightseeing at these other schools (no disrespect for the sensitive folks).  Come be coached by the BEST DB to ever play the game @DeionSanders.  Come change the narrative.  #THEEILOVE JACKSON STATE UNIVERSITY https://t.co/BMgvPjthP5,,CedrickHull,0,6,2021-06-11 01:51:30
76,Jackson State University? 😗😗😗😗😗,"Your mind, rent free",quiet_jonny,0,1,2021-06-11 00:14:35
77,"Native American Homelessness and Minneapolis’ Infamous Tent City: Dispelling Myths and Stereotypes to Uncover Solutions by Jeanine R. Jackson and Crystal Saric Fashan, PhD, Metropolitan State University has quickly become one of our #MostRead articles. You can check it out at:","Orlando, FL",JPNAffairs,3,7,2021-06-10 23:28:02
78,Jackson State University’s Chenar Brown Named 2021 Collegiate Baseball Freshman All-American – Black College Nines https://t.co/XCkBQOWb02,"Jackson, MS",TigerTalk1400,1,6,2021-06-10 23:13:27
79,"CINCINNATI-BASED Founder and CEO, Sonia Jackson Myles of THE SISTER ACCORD® FOUNDATION PRESENTS $15,000 IN SCHOLARSHIPS TO THREE STUDENTS:
- Briana Anthony of The Ohio State University
- Nneka Jones of Agnes Scott College
- Simone Till of University of South Florida
🙏🏽💗💜🙏🏽 https://t.co/ocJVHgAE1M",,thesisteraccord,69,421,2021-06-10 22:25:06
80,"@savageszniv You do no that we have the best DB to ever play the game as our coach @DeionSanders.
@CoachMathisJSU @CoachThurmanJSU Lets make this Dawg a Tiger.  #THEEILOVE JACKSON STATE UNIVERSITY https://t.co/3lPZY4J85d",,CedrickHull,0,1,2021-06-10 19:54:19
81,"**Commitment News**

20-year-old Forward Jackson Zloty Commits to Iowa State University.

Read here &gt;&gt; https://t.co/EqYLgL10ZD

#MJHL #RunWithUs https://t.co/gxOpEBCnaM","Swan River, MB",SVStampeders,9,44,2021-06-10 17:15:57
82,Jackson State University’s Chenar Brown Named 2021 Collegiate Baseball Freshman All-American - https://t.co/AvitemjbFv https://t.co/U26Xl7v9dm,,HbcuNines,13,57,2021-06-10 15:44:51
83,Crowdfunding effort honors minority student advocate George Jackson • Inside Iowa State for faculty and staff • Iowa State University https://t.co/DudyVyEb5w,"University Park, PA",EarlthePearl69,0,0,2021-06-10 11:44:37
