,Content,Location,Username,Retweet-Count,Favorites,Created at
42,"@royal_suitor It is still as 🤯 to me how many British journalists and newspapers are okay with displaying just how much they are essentially corrupt. 
Royal family doesn't like it? No problem, just scrap it entirely. Also emphases how no one in the family ever gave a damn about Meghan",,UnColibri_,1,8,2021-06-17 18:15:20
43,"@Therese23931921 @Daphroyal @marzodi Yeah Nepotism. 😶

Their son's name was inspired by the name Archewell. No

They story was based on a particular poem based on a father son relationship. Slim

British Royal Family👍 now that is Nepotism😶",Motown and Hollywood 🎤🎬🇺 ,TanyaMarieAnde1,1,4,2021-06-17 18:07:09
44,"when the British royal family wants to protect one of their own from the media, they certainly know how to do it. and the media complies obediently without throwing a hissy fit. So not surprising. That not so invisible “contract” doing it’s work https://t.co/xJXme2rsT7",collecting receipts,latteIicious,51,180,2021-06-17 17:52:58
45,@CNN To The British royal family don’t even get any crazy ideas about this .,,thescientistma,0,15,2021-06-17 17:22:55
46,British Royal family attended the second day of the 2021 Royal Ascot https://t.co/9XdYTahhVM,,Bestgiftcorner,0,4,2021-06-17 16:36:56
47,"#royal #flashback June 17, 2003 - HRH Prince William is the first member of the British Royal Family to have postage stamps issued by the Royal Mail, to celebrate his 21st Birthday https://t.co/nrLgjykWPL",,RoyaleVision,0,0,2021-06-17 16:21:41
48,"@MartinaMarkota In Australia we have a saying ""Mateship"" Mateship is an Australian cultural idiom that embodies equality, loyalty and friendship.  I also admire and respect Britain and I like the Royal family. And I was born in America but I was raised the British and Australian way.",Gold Coast QLD Australia.,DarioWilson9,0,1,2021-06-17 16:15:38
49,gardens and maze and learn about the fascinating history of the British Royal Family between the 14th-18th centuries.,,pas_london,0,0,2021-06-17 16:05:20
50,"Foreign Sovereigns joined the British Royal Family for the Order of the Garter Service in Windsor #OnThisDay in 2002, during the Queen’s Golden Jubilee celebrations! #GarterDay 

Learn More: https://t.co/N2FBFkXO8i https://t.co/DBbFgUFN0u",,saadsalman719,1,5,2021-06-17 16:00:00
51,"@FurryHaze @qaevaughan @80_mcswan The family boost tourism. Ask the tourists. Also each time a member of royal family wears a British companies clothes, their sakes increase dramatically.",,Megmoanalot,0,0,2021-06-17 15:56:28
52,"When it comes to royal births and pregnancies, it has always been a matter of great interest and has remained a source of public fascination for centuries. Especially in terms of the British Royal Family, it not only signifies the continuing reign of

https://t.co/MTppn1OCS4",USA,The_video_gurus,0,0,2021-06-17 15:37:40
53,British Royal Family: Pregnancy protocols every British Royal must follow https://t.co/S5545X0PH9,india,AjayStfc,0,0,2021-06-17 15:32:58
54,Princess Diana Wanted To Move To California Too – British Royal Family https://t.co/BLx84YctDE #BritishRoyalFamily #Celebrities #MeghanMarkle,Everywhere,dailysoapdish,0,0,2021-06-17 15:25:03
55,"The network of UK military, royal, intelligence and diplomatic figures which keeps Bahrain's repressive regime in power can only be described as extraordinary. https://t.co/y0gbla1Z6x https://t.co/czX1QLgN1M",Earth,Joealle83391495,2,2,2021-06-17 15:01:03
56,@Twitter considering I follow neither this individual or the 'British Royal Family' topic why is the algorithm placing this on my timeline? I'm really not interested in Mr Pierce's no doubt illuminating and entirely rational critiques of the Duchess of Sussex. https://t.co/LSlNT0zVgO,"Norwich, UK",GaryMaylin,0,0,2021-06-17 15:00:24
57,The British Royal Family and press are failures because they waste their time and energy pulling stunts like this. #invisible contract https://t.co/7W9rHd4DSo, Le château de Riven Rock,GreenbackBoujee,3,6,2021-06-17 14:37:55
58,British royal family: pregnancy protocol every British royal should follow https://t.co/CzMF4VYTAh,"Jharkhand, India",mirza6660,0,0,2021-06-17 14:31:46
59,"The network of UK military, royal, intelligence and diplomatic figures which keeps Bahrain's repressive regime in power can only be described as extraordinary. https://t.co/M5UiYKTH1u https://t.co/jJK22DpBBt",United Kingdom,declassifiedUK,57,58,2021-06-17 13:58:27
60,@pry0cc OMG. Isn't even the British Royal Family actually German?,Czech Republic,zuffzuffzuff,0,0,2021-06-17 13:53:18
