,Content,Location,Username,Retweet-Count,Favorites,Created at
84,"#ITfacts Did you know that the world's first webcam was invented in 1991 by students at Cambridge University?

They used the webcam to monitor their coffee machine levels in the computer lab to save then a trip to an empty coffee pot. Now that is some dedication to #coffeetime https://t.co/sx14IDn453","Bath, Bristol, Cardiff, Exeter",WestgateIT,0,1,2021-06-17 13:56:46
85,"That’s right! You’ll get all this on our 2-week Virtual Pre-University Programme. Bookings for Term I close on Monday 21 June, while bookings for Term II remain open until 5 July. Find out more: https://t.co/glPRtVA2Vq https://t.co/EDYhj6fnVp","Cambridge, UK",Cambridge_ISP,0,0,2021-06-17 13:52:47
86,"Publication : 

Non-State Actors' Rights in Maritime Delimitation
Lessons from Land

par 

Marianthi Pappa, University of Nottingham

https://t.co/xSY01uvBUa",Camaret-Sur-Mer / Schoelcher,Tephanyann,0,0,2021-06-17 13:45:47
87,"Preventing Alcohol Use Among Adolescents by Targeting Parents: A Qualitative Study of the Views of Facilitators, Parents, &amp; Teachers on a Universal Prevention Program “Effekt”—new in @JSADJournal
@FelixNaughton @BSG_Cambridge @PCU_Cambridge @bfm_university
https://t.co/dyltG4H8hL https://t.co/zwVYwJwkd2","Piscataway, New Jersey",JSADJournal,3,6,2021-06-17 13:40:54
88,"#Investment for rare disease research ... 
https://t.co/vX6PlorjHj
#Cambridge #ChildhoodCancer #Health #London #Oxford #Parkes #Technique #UK #University #UniversityOfCambridge #UniversityOfManchester #UniversityOfOxford #UniversityOfSouthampton #UniversityOfWarwick #Warwick https://t.co/RsvczICwto",Australia,MirageNewsCom,0,0,2021-06-17 13:33:55
89,"Darwin's beetle collection, Cambridge University Museum of Zoology. Charles Darwin was an enthusiastic beetle collector during his time as an undergraduate in Cambridge (often instead of attending lectures). He collected this specimens in and around the city. https://t.co/0VdLEbE984","Andalucía, España",wikivictorian,26,222,2021-06-17 13:28:52
90,"Latest Vacancy: University of Cambridge @Cambridge_Uni wishes to appoint a Research Associate as temporary cover to work in development and implementation of a programme of research on play. @CamEdFac @PEDALCam
#highered #education #cambridge #researchers 
https://t.co/UD7QK6sCf3",uk,Diversityjobs4u,1,2,2021-06-17 13:25:00
91,"Associate Professor Cengiz Öztireli at the University of Cambridge will be with us this year at the Science Academy Artificial Learning Summer School with his speech titled ""Interpretable Deep Learning"".
Information and registration➡️:https://t.co/VppRgGXB4Y https://t.co/vrPy1iAyTu",Tuzla Istanbul 34956,su_verim,2,3,2021-06-17 13:09:45
92,"Are you an employee of @Cambridge_Uni, any of the Colleges or Affiliated Institutes? You could be eligible to live at #Eddington. Check here for more information and to apply: https://t.co/N3sASqqoeg

@CambridgeUP @Cam_Assessment @sangerinstitute @BAS_News  @NIABTAG @unepwcmc https://t.co/k8lZZPMXLy",Cambridge UK,Eddington_Camb,1,2,2021-06-17 13:05:15
93,"Free tickets to inclusive Higher Education conference!

If you're a student at University of Cambridge, get a free ticket to next week's conference from the International Network of Inclusive Practice. More info &amp; book your ticket via Eventbrite:

https://t.co/lavBtfPXkq https://t.co/OFDjKwx8v9","Cambridge, England",CambridgeDSC,0,1,2021-06-17 12:51:16
94,"The @EuroBioImaging User Forum is underway! After a nice intro from John Eriksson, Director General and @AntjeKeppler, Bio-Hub Director, we are now enjoying a keynote address from Kevin Brindle of University of Cambridge.

It’s not too late to join! 
https://t.co/OT3cbtvkjt https://t.co/OrkhyS6oDX",,EuroBioImaging,0,0,2021-06-17 12:51:14
95,Saskia Jones’s family issue scathing criticism of University of Cambridge’s Learning Together programme following inquest https://t.co/Fmrf5Glh5h,"Doncaster, England",HSRLaw,0,0,2021-06-17 12:41:22
96,"@DeItaone Cambridge university?

https://t.co/bDXS52Tez6",Worldwide ,throramza,0,0,2021-06-17 12:36:21
97,@CRASSHlive @BronwenEverill @BNArchive Credit to those that organised Rev Crummell’s talk (&amp; to the man himself) a few years later at @camcitco Guildhall. Note the ban on education of slaves. https://t.co/LBgxYTWVxk Toxic legacy of a brutal institution,"Cambridge, England",ACarpenDigital,0,1,2021-06-17 12:16:06
98,@CRASSHlive @BronwenEverill The University did not cover itself in glory by backing former slave owner Sir Alexander Grant (Cons - Cambridge Borough) as an MP for the town —-&gt; https://t.co/uIg9j3au3a From @BNArchive,"Cambridge, England",ACarpenDigital,0,0,2021-06-17 12:14:20
99,"Currently in Churchill College, Cambridge. Several busts and likenesses of Winston around the place. There should be such tributes in every college and every university.",Indoors,Roshe298,0,1,2021-06-17 12:11:29
